,Unnamed: 0,CCV,bloque,OrdenPres,sujnum,TipoNumCCV,FFD,FPRT,TFT,transicion,dur_totCCV,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_r,OrdenDeCCV,repeticion_ccv,Frecuencia,SegConsVoceada,RPD,RBRC,RBRT,SFD,RRT,NormTransition,TotalRepetition
494,494,DGA,1,1,2,5,380,1075,1075,0.170816546936862,0.3643289987114899,0.284296071125687,1.03643739863452,1.04043739863442,4,2,0.0,1,1075,0,1075,0,0,0.4688524590163921,2
495,495,GPA,1,1,2,5,592,824,956,0.26040564498067104,0.484975650743818,0.412109851001521,0.6849820087156371,0.6849820087156371,5,3,7.98,0,824,0,824,0,132,0.5369458128078823,3
498,498,DGA,1,1,2,5,367,970,970,0.26204977155982995,0.5654758228396309,0.4163898625787771,0.874851713644075,0.86585171364406,2,3,0.0,1,970,0,970,0,0,0.4634146341463432,3
511,511,GCA,1,1,2,5,285,1044,1044,0.233536995716507,0.487948806692591,0.409668249469181,0.902454911221919,0.896454911221606,3,3,0.0,0,1044,0,1044,0,0,0.4786096256684482,3
512,512,BGA,1,1,2,5,431,1222,1222,0.220490236179272,0.413582277330351,0.35487185941279403,1.05026502026287,1.05326502026257,4,3,1.11,1,1222,0,1222,0,0,0.5331230283911665,3
519,519,DCA,1,1,2,5,339,1037,1037,0.265744771957702,0.499114546316496,0.449203091684846,0.699199261633293,0.7001992616325871,5,3,0.19,0,1037,0,1037,0,0,0.5324324324324325,3
523,523,GTA,1,1,2,5,254,539,539,0.22032679797701504,0.51751178129485,0.3637954106132121,0.767011903941532,0.758011903941518,3,3,47.64,0,539,0,539,0,0,0.4257425742574251,3
714,714,BTA,1,2,3,5,503,678,678,0.19453761902231,0.487585777038897,0.461095548065646,0.7266463367727428,0.72764633677272,3,1,10150.0,0,678,0,678,0,0,0.3989813242784373,1
720,720,GDA,1,2,3,5,188,739,739,0.17801774607298798,0.481505831245614,0.44182717700042895,0.6948280319091639,0.6968280319091171,3,1,8.06,1,739,0,739,0,0,0.3697104677060119,1
737,737,BCA,1,2,3,5,161,920,920,0.161877929087428,0.5968560378597679,0.468014420831,0.739050433993506,0.732050433993672,2,1,12.49,0,920,0,920,0,0,0.2712177121771221,1
745,745,BTA,1,2,3,5,379,705,705,0.21265435526631,0.741144468945899,0.525973494090638,0.6356450742976271,0.636645074297603,4,2,10150.0,0,705,0,705,0,0,0.2869269949066206,2
750,750,DPA,1,2,3,5,221,872,872,0.190586554427514,0.702075256053491,0.518004481264525,0.912782451798034,0.91378245179801,3,1,3.51,0,872,0,872,0,0,0.2714617169373552,1
757,757,GDA,1,2,3,5,209,869,869,0.17166544804747802,0.627239137096553,0.500140680369093,0.780749111904008,0.781749111904212,4,2,8.06,1,869,0,869,0,0,0.2736842105263164,2
766,766,DTA,1,2,3,5,244,636,636,0.197367529597786,0.6217588497173779,0.478590693532455,0.522754537147488,0.522754537147488,2,1,1.44,0,636,0,636,0,0,0.31743421052631565,1
767,767,GTA,1,2,3,5,219,808,808,0.213729604590348,0.666754555946925,0.546084252876776,0.6575247192841519,0.659524719284332,3,1,47.64,0,808,0,808,0,0,0.32055214723926284,1
768,768,DCA,1,2,3,5,180,856,856,0.18918649210150495,0.7127728918635079,0.574717884113761,0.764683640481731,0.765683640481707,4,1,0.19,0,856,0,856,0,0,0.2654232424677188,1
769,769,BPA,1,2,3,5,643,1326,1326,0.23725008739215694,0.7782211918337579,0.635053035648835,1.05382389190987,1.05882389190975,5,1,0.39,0,1326,0,1326,0,0,0.3048620236530874,1
773,773,GDA,1,2,3,5,179,734,734,0.220468300180763,0.700311071162425,0.5694448608946989,0.590653766791978,0.58465376679212,3,3,8.06,1,734,0,734,0,0,0.3148148148148142,3
778,778,DGA,1,2,3,5,537,778,778,0.168141822940728,0.66291981011877,0.548528242052537,0.7351617222887931,0.7301617222886841,3,1,0.0,1,778,0,778,0,0,0.2536382536382543,1
779,779,BPA,1,2,3,5,244,1168,1168,0.20948817284418605,0.640868423503592,0.55541930036978,0.89388884178234,0.8888888417822309,4,2,0.39,0,1168,0,1168,0,0,0.3268817204301093,2
783,783,GBA,1,2,3,5,172,1101,1101,0.24871814741319695,0.7863319891294159,0.622751976792275,0.7758913629545799,0.7788913629547359,2,2,7.04,1,1101,0,1101,0,0,0.3163017031630167,2
785,785,BCA,1,2,3,5,149,1176,1176,0.27358996215451603,0.837988835130618,0.677278647571321,0.7780235804731009,0.793023580473201,4,2,12.49,0,1176,0,1176,0,0,0.32648401826483925,2
790,790,DTA,1,2,3,5,224,814,814,0.21513363753085504,0.692645946716986,0.51632073007405,0.5882183418957441,0.5882183418957441,3,2,1.44,0,814,0,814,0,0,0.3105968331303298,2
806,806,GCA,1,2,3,5,244,983,983,0.3002636756752181,0.8404921741236641,0.71374152414601,0.7598956947401959,0.7588956947402191,2,1,0.0,0,983,0,983,0,0,0.357247437774524,1
812,812,DTA,1,2,3,5,216,879,879,0.196676314167124,0.5976352087951291,0.52700559321025,0.8242196607962281,0.822219660796048,2,3,1.44,0,879,0,879,0,0,0.3290909090909086,3
813,813,GTA,1,2,3,5,427,669,669,0.240140692988589,0.6660916054389351,0.555257439444202,0.6048706735427579,0.605870673542734,3,2,47.64,0,669,0,669,0,0,0.36052202283850016,2
821,821,DPA,1,2,3,5,298,785,785,0.220905172864381,0.7194184506652829,0.606012586521001,0.830740315455833,0.834740315455739,5,2,3.51,0,785,0,785,0,0,0.3070607553366177,2
824,824,BDA,1,2,3,5,724,1004,1004,0.185011221239028,0.6406358705590219,0.5453688984284779,0.951384642882462,0.951384642882462,2,2,23.66,1,1004,0,1004,0,0,0.2887931034482761,2
830,830,GBA,1,2,3,5,482,849,849,0.208302270148696,0.754244821322729,0.5799788698257801,0.653527642843862,0.654527642843838,2,3,7.04,1,849,0,849,0,0,0.2761732851985561,3
831,831,GPA,1,2,3,5,588,1189,1189,0.250507305276863,0.7501604630845191,0.5758945115875711,0.8217813790447951,0.8247813790449521,3,1,7.98,0,1189,0,1189,0,0,0.3339382940108893,1
837,837,GTA,1,2,3,5,434,720,720,0.23409689146834695,0.76220172719789,0.6157524870375971,0.692758978472334,0.692758978472334,3,3,47.64,0,720,0,720,0,0,0.3071324599708871,3
839,839,GPA,1,2,3,5,273,915,915,0.23409689146834806,0.753326015673023,0.5857969606411729,0.6798101819958161,0.682810181995746,5,2,7.98,0,915,0,915,0,0,0.31075110456553845,2
844,844,GCA,1,2,3,5,204,1098,1098,0.216639471397071,0.749427453684606,0.60431010442341,0.83545837805125,0.8384583780511791,4,2,0.0,0,1098,0,1098,0,0,0.28907330567081546,2
845,845,DGA,1,2,3,5,243,1157,1157,0.297490565985452,0.8924716979563571,0.742171586221547,0.781448371159443,0.7964483711593159,5,2,0.0,1,1157,0,1157,0,0,0.3333333333333329,2
848,848,DCA,1,2,3,5,652,940,940,0.19615496893932,0.7096561933600891,0.575970959751762,0.852576912854393,0.843576912854378,2,2,0.19,0,940,0,940,0,0,0.2764084507042248,2
850,850,GPA,1,2,3,5,208,1037,1037,0.245562793699179,0.7727710773145591,0.578325436589495,1.18779350906045,1.1807935090603898,4,3,7.98,0,1037,0,1037,0,0,0.317769130998703,3
854,854,DCA,1,2,3,5,166,635,635,0.19119586767561605,0.654890518720685,0.534276303130927,0.5630778636409821,0.5630778636409821,2,3,0.19,0,635,0,635,0,0,0.29195088676671205,3
856,856,DGA,1,2,3,5,487,755,755,0.164339093817677,0.680827807235588,0.509287589507933,0.6198223132602061,0.62082231326041,4,3,0.0,1,755,0,755,0,0,0.24138128917641355,3
862,862,BDA,1,2,3,5,204,876,876,0.165855023161395,0.603109175132345,0.512642798862493,0.8396037944827679,0.838603794482792,4,3,23.66,1,876,0,876,0,0,0.27500000000000024,3
863,863,DBA,1,2,3,5,217,859,859,0.211088211296321,0.7028541540965401,0.533519654924767,0.659346690319072,0.655346690319167,5,3,0.05,1,859,0,859,0,0,0.3003300330033009,3
877,877,DPA,1,2,3,5,163,751,751,0.23249474565433606,0.7072973268769901,0.572933480362471,0.6636217213388629,0.656621721338801,2,3,3.51,0,751,0,751,0,0,0.3287086446104588,3
878,878,GCA,1,2,3,5,165,743,743,0.206074888193616,0.723149241353421,0.569914068081245,0.680984639199712,0.680984639199712,3,3,0.0,0,743,0,743,0,0,0.2849686847599168,3
884,884,BCA,1,2,3,5,86,1064,1064,0.214339009535384,0.656413216702115,0.557855547138969,1.2428385823234298,1.23483858232362,3,3,12.49,0,1064,0,1064,0,0,0.3265306122448971,3
1600,1600,BTA,1,2,6,5,365,574,574,0.10840498931127,0.408248576767976,0.30099683202384697,0.7166965490619079,0.7176965490621109,3,1,10150.0,0,574,0,574,0,0,0.2655367231638407,4
1606,1606,GDA,1,2,6,5,375,1012,1012,0.124096941272994,0.32373115114694,0.303620579636296,1.09075845711394,1.09075845711394,3,1,8.06,1,1012,0,1012,0,0,0.3833333333333344,4
1608,1608,GBA,1,2,6,5,667,1026,1026,0.0885950435730356,0.3619902871915779,0.3139211162636989,0.985892681744033,0.98889268174419,5,1,7.04,1,1026,0,1026,0,0,0.2447442561522321,4
1623,1623,BCA,1,2,6,5,377,971,971,0.164026753026224,0.410066882565561,0.3849161137682071,0.9414332558660892,0.943433255866042,2,1,12.49,0,971,0,971,0,0,0.39999999999999897,4
1626,1626,BGA,1,2,6,5,336,1314,1314,0.133408425794663,0.286500061952472,0.23947905941828695,1.73945964176936,1.73945964176936,5,1,1.11,1,1314,0,1314,0,0,0.4656488549618337,4
1630,1630,BTA,1,2,6,5,555,880,880,0.159012625614641,0.44386258085238,0.3557764501162121,0.786560560047489,0.7775605600474741,4,2,10150.0,0,880,0,880,0,0,0.3582474226804117,5
1634,1634,DBA,1,2,6,5,531,806,806,0.164848538117719,0.410992245718149,0.303351419458633,0.6263885186253261,0.624388518625374,2,1,0.05,1,806,0,806,0,0,0.4010989010989008,4
1635,1635,DPA,1,2,6,5,546,744,744,0.152804809305465,0.379377457585984,0.30937328386476004,0.719764782923058,0.7207647829230341,3,1,3.51,0,744,0,744,0,0,0.4027777777777757,4
1641,1641,GDA,1,2,6,5,275,1198,1396,0.16581367393645002,0.423993354159648,0.340530095466804,0.981849589961793,0.988849589961855,4,2,8.06,1,1198,0,1198,0,198,0.39107611548556376,5
1651,1651,DTA,1,2,6,5,527,864,864,0.18277996973665805,0.476889557403825,0.35475930489796703,0.7222475220843699,0.7232475220843471,2,1,1.44,0,864,0,864,0,0,0.38327526132404255,4
1653,1653,DCA,1,2,6,5,410,941,941,0.13126925099269002,0.4029467514649041,0.30657185833103,0.939010807353452,0.938010807353475,4,1,0.19,0,941,0,941,0,0,0.3257731958762877,4
1654,1654,BPA,1,2,6,5,384,906,906,0.18942651409071806,0.4095932958189651,0.348112760543907,0.8526816547644029,0.847681654764294,5,1,0.39,0,906,0,906,0,0,0.4624746450304258,4
1660,1660,DBA,1,2,6,5,284,851,851,0.126907257335404,0.34339610808403404,0.28424928679196804,0.447524388797455,0.742524388797528,5,2,0.05,1,851,0,851,0,0,0.3695652173913047,5
1665,1665,BPA,1,2,6,5,257,811,811,0.118730574668909,0.306094435116893,0.25148839022697306,0.871541352746884,1.14754135274695,4,2,0.39,0,811,0,811,0,0,0.3878887070376419,5
1671,1671,BCA,1,2,6,5,348,698,698,0.15352601352197598,0.36920615708572097,0.29377123002648,0.399696906482915,0.75769690648309,4,2,12.49,0,698,0,698,0,0,0.4158273381294962,5
1676,1676,DTA,1,2,6,5,233,617,617,0.136287548087272,0.364127036874392,0.26945400728705,0.670196138741511,0.659196138741543,3,2,1.44,0,617,0,617,0,0,0.3742857142857131,5
1690,1690,BGA,1,2,6,5,667,1175,1175,0.141408889607154,0.37166761250730107,0.31660574398770097,1.05873941359632,1.06173941359648,5,2,1.11,1,1175,0,1175,0,0,0.3804713804713779,5
1693,1693,GCA,1,2,6,5,401,784,784,0.186653178059275,0.4019221743576021,0.357697727988157,0.6748580722466869,0.66385807224672,2,1,0.0,0,784,0,784,0,0,0.4644012944983825,4
1699,1699,DTA,1,2,6,5,164,890,890,0.149334275216638,0.39158765501251896,0.31526124767957003,0.858488302814771,0.862488302814904,2,3,1.44,0,890,0,890,0,0,0.3813559322033883,6
1700,1700,GTA,1,2,6,5,166,899,899,0.111631307956539,0.30603314669061,0.237420733019762,0.953044958092952,0.954044958092928,3,2,47.64,0,899,0,899,0,0,0.36476868327402057,5
1705,1705,BDA,1,2,6,5,366,788,788,0.119893098983156,0.443048670414576,0.30727569077140005,0.832585937335757,0.8335859373357328,2,1,23.66,1,788,0,788,0,0,0.27060931899641605,4
1706,1706,BTA,1,2,6,5,492,755,755,0.107983188488141,0.38826308213750493,0.26122403685734,0.6786719695099629,0.6756719695100329,3,3,10150.0,0,755,0,755,0,0,0.2781186094069543,6
1708,1708,DPA,1,2,6,5,439,921,921,0.146888896105191,0.404142962797525,0.3080696848044,0.918461668251467,0.92046166825142,5,2,3.51,0,921,0,921,0,0,0.3634577603143424,5
1711,1711,BDA,1,2,6,5,27,730,730,0.125358773630969,0.402838306274798,0.29156478810798303,0.865215096317793,0.859215096317707,2,2,23.66,1,730,0,730,0,0,0.3111888111888122,5
1714,1714,BGA,1,2,6,5,576,821,821,0.102033957720655,0.317192520740299,0.25397582954380604,0.7952901527392858,0.7952901527392858,5,3,1.11,1,821,0,821,0,0,0.3216783216783197,6
1717,1717,GBA,1,2,6,5,162,927,927,0.149150900748742,0.3737650548525021,0.293862786594248,0.607870157616156,0.8018701576161159,2,3,7.04,1,927,0,927,0,0,0.3990498812351546,6
1718,1718,GPA,1,2,6,5,446,1249,1249,0.30096521043942603,0.610808450685324,0.4696477767624079,0.727749793287578,0.7287497932875541,3,1,7.98,0,1249,0,1249,0,0,0.4927325581395356,4
1724,1724,GTA,1,2,6,5,270,826,826,0.123805652878009,0.424034361107182,0.264634583026745,0.62271742781056,0.623717427810764,3,3,47.64,0,826,0,826,0,0,0.29197080291970723,6
1732,1732,DGA,1,2,6,5,524,960,960,0.133179344665731,0.32812982117072803,0.299913370586104,0.921671983077395,0.9206719830774192,5,2,0.0,1,960,0,960,0,0,0.4058739440096088,5
1735,1735,DCA,1,2,6,5,37,831,831,0.136779899312293,0.344760294157012,0.310565319328939,0.8702310556839341,0.8542310556840849,2,2,0.19,0,831,0,831,0,0,0.3967391304347832,5
1741,1741,DCA,1,2,6,5,202,716,716,0.141342798508776,0.428247583541514,0.33226105619600205,0.687473903323576,0.6854739033236229,2,3,0.19,0,716,0,716,0,0,0.3300492610837448,6
1748,1748,BDA,1,2,6,5,395,574,574,0.0947342690385486,0.377051817068849,0.28561675142965304,0.585707402338819,0.588707402338976,4,3,23.66,1,574,0,574,0,0,0.2512500000000008,6
1749,1749,DBA,1,2,6,5,371,928,928,0.110287656492638,0.377994446611523,0.279018344630949,0.840803216364951,0.8458032163650601,5,3,0.05,1,928,0,928,0,0,0.2917705735660825,6
1761,1761,BPA,1,2,6,5,643,871,871,0.15994795540653,0.342372257487834,0.31257803050034305,0.865574718071857,0.863574718071904,5,3,0.39,0,871,0,871,0,0,0.4671755725190838,6
1764,1764,DPA,1,2,6,5,487,716,716,0.13640716363782002,0.370421231034258,0.338289765821794,0.8160159965245452,0.805015996524578,2,3,3.51,0,716,0,716,0,0,0.3682487725040916,6
1771,1771,BCA,1,2,6,5,286,793,793,0.17293199604082202,0.4726179619317271,0.379790705201368,0.8102899716980531,0.8082899716981,3,3,12.49,0,793,0,793,0,0,0.3659022931206395,6
1779,1779,DGA,1,1,7,5,68,1379,1379,0.114866754122495,0.492286089096409,0.244091852510302,0.984923348492272,0.986923348492224,5,1,0.0,1,1379,0,1379,0,0,0.23333333333333245,1
1782,1782,BGA,1,1,7,5,321,943,943,0.241465706265106,0.572363155591364,0.370502935539052,0.5377064291753649,0.530706429175303,2,1,1.11,1,943,0,943,0,0,0.4218749999999988,1
1783,1783,GBA,1,1,7,5,717,1106,1106,0.23763291727677105,0.5659751739441379,0.3768909171862779,0.7301165750024009,0.733116575002557,3,1,7.04,1,1106,0,1106,0,0,0.4198645598194128,1
1791,1791,BPA,1,1,7,5,148,1073,1073,0.19523437427595705,0.50318137699989,0.336125159835926,0.6648641343197379,0.660864134319605,5,1,0.39,0,1073,0,1073,0,0,0.38799999999999946,1
1801,1801,GPA,1,1,7,5,237,1726,1726,0.225379701878554,0.474074545330752,0.348314084721402,1.54102707428366,1.53602707428378,3,1,7.98,0,1726,0,1726,0,0,0.4754098360655733,1
1802,1802,GBA,1,1,7,5,572,1187,1187,0.235977493502937,0.5397808534019299,0.392118290102187,0.774292416079597,0.77829241607973,4,2,7.04,1,1187,0,1187,0,0,0.4371727748691082,2
1808,1808,BCA,1,1,7,5,173,1365,1365,0.262201624157978,0.542264394375764,0.452244218234333,1.02175417499249,1.02075417499228,4,2,12.49,0,1365,0,1365,0,0,0.4835309617918312,2
1820,1820,GTA,1,1,7,5,274,999,999,0.17586353506236496,0.477554118223744,0.29801142970819106,0.651710306050176,0.652710306050152,4,1,47.64,0,999,0,999,0,0,0.3682588597842837,1
1827,1827,BPA,1,1,7,5,242,1081,1081,0.17758191773353,0.50295781861303,0.312773313169378,0.7731816727993279,0.771181672799148,5,2,0.39,0,1081,0,1081,0,0,0.3530751708428247,2
1831,1831,BGA,1,1,7,5,300,1074,1074,0.15667458698316505,0.479681783434759,0.34768880946949,0.7981647334816641,0.795164733481735,3,2,1.11,1,1074,0,1074,0,0,0.32662192393735995,2
1833,1833,BPA,1,1,7,5,256,1339,1339,0.226426971598957,0.4367572390558089,0.370224195268437,1.06539368081642,1.06139368081651,5,3,0.39,0,1339,0,1339,0,0,0.5184275184275173,3
1849,1849,DPA,1,1,7,5,1089,1327,1327,0.306087901516807,0.626412449615791,0.474554886072569,0.72182006376932,0.722820063769296,3,1,3.51,0,1327,0,1327,0,0,0.4886363636363637,1
1855,1855,DPA,1,1,7,5,457,980,980,0.15243130287702306,0.499393982759008,0.35712476674045296,0.9690409343023472,0.9640409343024652,3,2,3.51,0,980,0,980,0,0,0.30523255813953537,2
1862,1862,BGA,1,1,7,5,845,1064,1064,0.159509427811352,0.4156628030613471,0.336846379907502,0.741952292564134,0.7469522925642429,4,3,1.11,1,1064,0,1064,0,0,0.3837471783295707,3
1863,1863,GDA,1,1,7,5,278,1147,1147,0.15669455555585798,0.456947596141933,0.31526569261537896,0.7666466920026171,0.767646692002593,5,1,8.06,1,1147,0,1147,0,0,0.34291581108829583,1
1866,1866,GDA,1,1,7,5,253,537,537,0.212654468947887,0.5123412688165301,0.408887743382423,0.581759877197165,0.581759877197165,2,2,8.06,1,537,0,537,0,0,0.4150641025641032,2
1867,1867,DGA,1,1,7,5,740,1011,1011,0.16585406458483806,0.425308937895774,0.33745554724934995,0.722125254428484,0.727125254428366,3,2,0.0,1,1011,0,1011,0,0,0.3899613899613889,2
1872,1872,DTA,1,1,7,5,551,939,939,0.19052964102163894,0.5312414696720971,0.41131987208789,0.641472777925952,0.6404727779259761,2,1,1.44,0,939,0,939,0,0,0.3586497890295373,1
1873,1873,DBA,1,1,7,5,119,1462,1462,0.172746692318527,0.4516092099184361,0.3652358637591721,1.2262747669527498,1.2262747669527498,3,1,0.05,1,1462,0,1462,0,0,0.3825136612021848,1
1875,1875,DBA,1,1,7,5,554,927,927,0.111062259205107,0.376061975354968,0.282563050163692,0.740265135491462,0.7432651354916179,5,2,0.05,1,927,0,927,0,0,0.2953296703296696,2
1884,1884,GPA,1,1,7,5,329,831,831,0.17019735301766198,0.5371853954619961,0.394911045673794,0.537487180285535,0.529487180285497,2,2,7.98,0,831,0,831,0,0,0.31683168316831656,2
1885,1885,GDA,1,1,7,5,710,710,710,0.196790689426672,0.5411743959233459,0.422834048903254,0.502631175026757,0.501631175026781,3,3,8.06,1,710,0,710,710,0,0.3636363636363651,3
1886,1886,BDA,1,1,7,5,643,969,969,0.166764655229464,0.539790857716424,0.359860571810949,0.618615471637009,0.6226154716369151,4,2,23.66,1,969,0,969,0,0,0.3089430894308937,2
1890,1890,DTA,1,1,7,5,250,799,799,0.160194518190655,0.467728438914689,0.34214384749362,0.5162007630084179,0.517200763008622,2,2,1.44,0,799,0,799,0,0,0.3424947145877388,2
1892,1892,DBA,1,1,7,5,862,1244,1244,0.12459573637051,0.43114080204398497,0.289734529813963,1.08467097234274,1.08267097234256,4,3,0.05,1,1244,0,1244,0,0,0.2889908256880747,3
1893,1893,DCA,1,1,7,5,580,946,946,0.19084902475800306,0.489483250027001,0.375764919212648,0.7412918903587759,0.737291890358644,5,1,0.19,0,946,0,946,0,0,0.3898989898989911,1
1896,1896,BTA,1,1,7,5,235,685,685,0.175584855557708,0.4926130669813471,0.357672853913849,0.6562797864061299,0.6532797864062011,2,1,10150.0,0,685,0,685,0,0,0.35643564356435675,1
1903,1903,BTA,1,1,7,5,582,822,822,0.190620255798894,0.497730667919335,0.367624779040725,0.545453756374271,0.543453756374091,3,2,10150.0,0,822,0,822,0,0,0.3829787234042547,2
1905,1905,DCA,1,1,7,5,729,1030,1030,0.161875931511759,0.419818420509469,0.3199697150910011,0.727984595114274,0.7289845951142501,5,3,0.19,0,1030,0,1030,0,0,0.3855855855855851,3
1910,1910,DGA,1,1,7,5,184,892,892,0.115156977178851,0.3829841892539049,0.260848001336941,0.672609646290153,0.672609646290153,4,3,0.0,1,892,0,892,0,0,0.3006833712984062,3
1915,1915,BCA,1,1,7,5,415,1589,1589,0.46815995852904,0.9233154737656072,0.6836621616614561,1.16169818975111,0.8796981897511821,3,3,12.49,0,1589,0,1589,0,0,0.5070422535211265,3
1920,1920,GBA,1,1,7,5,658,966,966,0.214570609585148,0.558514674949577,0.400742167901674,0.585340723796972,0.581340723797066,2,3,7.04,1,966,0,966,0,0,0.3841807909604516,3
1926,1926,BTA,1,1,7,5,110,547,547,0.181060707669565,0.40395493624473294,0.346433844999528,0.6047680431800749,0.603768043180098,2,3,10150.0,0,547,0,547,0,0,0.4482200647249197,3
1933,1933,BDA,1,1,7,5,469,596,596,0.117701090704061,0.340822376655966,0.223121285951905,0.535426956417585,0.227426956417592,3,3,23.66,1,596,0,596,0,0,0.34534437515196137,3
1941,1941,GTA,1,1,7,5,734,1388,1388,0.13100984856461698,0.4098736690807321,0.296643728535599,1.16446134676701,1.15346134676705,5,3,47.64,0,1388,0,1388,0,0,0.3196347031963456,3
1950,1950,DPA,1,1,7,5,406,936,936,0.192417840621415,0.458137715765274,0.376691010740336,0.50079812769579,0.5077981276958521,2,3,3.51,0,936,0,936,0,0,0.4199999999999998,3
2507,2507,BCA,1,1,10,5,380,1554,1554,0.325016917924545,0.6705498539240611,0.5236983561242671,1.47164729029914,1.46464729030135,2,1,12.49,0,1554,0,1554,0,0,0.4847020933977457,1
2519,2519,DBA,1,1,10,5,514,1107,1107,0.526041646046556,0.937018567521346,0.7252206181284221,1.09435135501724,0.602351355018869,2,1,0.05,1,1107,0,1107,0,0,0.5613993834061057,1
2537,2537,DTA,1,1,10,5,1778,1778,1778,0.350651030310676,0.7340435724877109,0.5523809905195289,1.1846098620850902,1.1846098620850902,2,1,1.44,0,1778,0,1778,1778,0,0.4776978417266183,1
2538,2538,GTA,1,1,10,5,511,1880,1880,0.5624017516955129,0.9810256544406192,0.8261268668973629,1.27854353309935,1.27354353309469,3,1,47.64,0,1880,0,1880,0,0,0.5732793522267208,1
2544,2544,GDA,1,1,10,5,592,1126,1126,0.36175095656524897,0.6661317173756579,0.5760923823715319,0.887479075786044,0.8834790757852291,3,3,8.06,1,1126,0,1126,0,0,0.5430622009569368,3
2546,2546,DBA,1,1,10,5,841,1097,1097,0.429468902622448,0.849936959980353,0.676349229878467,0.595680945645061,0.6006809456497171,5,2,0.05,1,1097,0,1097,0,0,0.5052950075642969,2
2552,2552,GBA,1,1,10,5,1442,1442,1442,0.339636344785396,0.6773927836033461,0.533266659432421,1.11625741257294,1.11425741257981,2,2,7.04,1,1442,0,1442,1442,0,0.5013876040703046,2
2559,2559,DTA,1,1,10,5,1171,1644,1644,0.373351707979585,0.6666488751589921,0.5518804184366151,1.3088063280198998,1.31280632800617,3,2,1.44,0,1644,0,1644,0,0,0.5600425079702455,2
2579,2579,DTA,1,1,10,5,317,1515,1515,0.290446705954458,0.62043065983989,0.4876260578153379,1.43655725692005,1.4385572569277298,2,3,1.44,0,1515,0,1515,0,0,0.4681372549019603,3
2580,2580,GTA,1,1,10,5,953,1144,1144,0.419611951904445,0.8174258803333341,0.6422631916904771,0.639110621901887,0.636110621890362,3,2,47.64,0,1144,0,1144,0,0,0.5133333333333335,2
2585,2585,BDA,1,1,10,5,1470,1799,1799,0.3406636660553449,0.6673607290460329,0.533159890903018,1.52104079647444,1.52104079647444,2,1,23.66,1,1799,0,1799,0,0,0.5104640582347583,1
2588,2588,DPA,1,1,10,5,314,1273,1273,0.526165224924058,0.8994495128241781,0.8268310677378058,1.1599195242458602,0.8079195242469069,5,2,3.51,0,1273,0,1273,0,0,0.58498583569405,2
2591,2591,BDA,1,1,10,5,173,508,1357,0.32613621262977505,0.6821776489089929,0.572148995859155,1.6510657401065298,1.6370657400963995,2,2,23.66,1,1702,1,1357,0,849,0.4780810587262202,2
2594,2594,BGA,1,1,10,5,1260,1260,1260,0.389452969389772,0.8120953330379449,0.6225696094288989,0.76511426538622,0.766114265390062,5,3,1.11,1,1260,0,1260,1260,0,0.4795655799829292,3
2604,2604,GTA,1,1,10,5,1165,1284,1284,0.359619916220702,0.8174386287525941,0.6263490791740649,0.7381867919478929,0.73618679194021,3,3,47.64,0,1284,0,1284,0,0,0.4399350649350638,3
2606,2606,GPA,1,1,10,5,772,1080,1080,0.31540936997040697,0.6919765480614389,0.553168938619124,0.6543070050433979,0.657307005040371,5,2,7.98,0,1080,0,1080,0,0,0.4558093346573973,2
2612,2612,DGA,1,1,10,5,895,1325,1325,0.377043867773087,0.783937041744875,0.65825575248718,-0.0251835387195269,0.961816461274187,5,2,0.0,1,1325,0,1325,0,0,0.4809619238476965,2
2615,2615,DCA,1,1,10,5,450,1127,1127,0.390819933065793,0.8699314124720309,0.703735560537076,0.8085620568552329,0.804562056854418,2,2,0.19,0,1127,0,1127,0,0,0.4492537313432836,2
2617,2617,GPA,1,1,10,5,375,861,861,0.438761684799189,0.855061167304904,0.682102209645156,0.5617940324469499,0.555794032438452,4,3,7.98,0,861,0,861,0,0,0.5131348511383539,3
2623,2623,DGA,1,1,10,5,903,1185,1185,0.248102047115008,0.6439125646526949,0.4558529426145701,0.834040084529525,0.8360400845372091,4,3,0.0,1,1185,0,1185,0,0,0.3853039383519812,3
2629,2629,BDA,1,1,10,5,1073,1318,1318,0.309432068773198,0.5801851289497459,0.559966556274225,1.22179252608279,1.22379252607592,4,3,23.66,1,1318,0,1318,0,0,0.5333333333333337,3
2630,2630,DBA,1,1,10,5,1065,1250,1250,0.31305985029947303,0.631856399426424,0.5171224228768789,0.818997828124572,0.819997828128414,5,3,0.05,1,1250,0,1250,0,0,0.4954604409857323,3
2652,2652,BCA,1,1,10,5,334,1518,1659,0.331800626646107,0.6780273674942181,0.6203229106861999,1.3485972438211102,1.34959724382495,3,3,12.49,0,1518,0,1518,0,141,0.48936170212766,3
2836,2836,BTA,1,2,11,5,91,390,390,0.16449602551914702,0.530668685065194,0.429267025498596,0.489254326991313,0.484254326986657,3,1,10150.0,0,390,0,390,0,0,0.30997876857749435,1
2842,2842,GDA,1,2,11,5,39,562,562,0.173507657628564,0.544708888797554,0.398541831765006,0.619435181094674,0.6184351810908321,3,1,8.06,1,562,0,562,0,0,0.3185328185328176,1
2844,2844,GBA,1,2,11,5,145,482,482,0.162451907844757,0.440788861433336,0.362973305890828,0.746141273914632,0.7541412739162611,5,1,7.04,1,482,0,482,0,0,0.3685481237354857,1
